0.0992,0.0784,0.2028,0.0034,1.0174,0.1119,0.0057,0.1745,1.7193,0,0.023,0.2551,0.6966,0.0943,0.0989,0.1974,0.0025,0.0728,0.1369,0.0013,0.247,0.8593,0.1313,1.975,9.145,1.3935,12.6536,
1,0.0197,0.1338,0.6869,0.0566,0.0048,0.23,0.0001,0.0625,0.1411,0.0003,0.2546,0.7681,0.118,1.7399,10.1276,1.4389,13.4981,
2,0.0194,0.2318,0.6788,0.0569,0.0027,0.2146,0.0001,0.0609,0.1369,0.0001,0.2367,0.7212,0.1204,1.7805,9.514,1.5088,13.0065,
3,0.0191,0.3425,0.721,0.0473,0.0024,0.2542,0.0001,0.0915,0.1551,0.0003,0.2528,0.8317,0.1361,2.0604,9.5925,1.4364,13.285,
4,0.0183,0.2708,0.7859,0.0534,0.0016,0.2249,0.0001,0.0726,0.1433,0.0002,0.2346,0.7478,0.1307,1.9666,9.7985,1.4075,13.374,
5,0.0198,0.2344,0.6943,0.0429,0.0037,0.2166,0.0001,0.0684,0.1398,0.0002,0.2495,0.7362,0.1311,1.8309,9.3447,1.5094,12.8851,
6,0.0183,0.232,0.6778,0.0453,0.0041,0.2388,0,0.0705,0.1432,0.0002,0.2401,0.7594,0.1218,1.8199,9.0106,1.8471,12.8792,
7,0.0183,0.2417,0.7004,0.0551,0.0015,0.2744,0.0001,0.068,0.1366,0.0002,0.2433,0.7886,0.1216,1.8814,10.2816,1.4776,13.8538,
8,0.0235,0.1273,1.44,0.0509,0.0073,0.2652,0.0001,0.0678,0.1329,0.0003,0.2525,0.8017,0.1262,2.5412,9.9808,1.736,14.4472,
9,0.0186,0.2381,0.6975,0.0547,0.0045,0.2921,0.0001,0.0638,0.1481,0.0002,0.252,0.8332,0.1225,1.9187,9.8225,1.6044,13.5591,
10,0.0202,0.2332,0.7035,0.0604,0.0021,0.8488,0.0001,0.0726,0.149,0.0065,0.2546,1.4132,0.1335,2.518,9.8082,1.6371,14.1811,
11,0.0203,0.2359,0.6986,0.0625,0.0045,0.2695,0.0001,0.0615,0.1398,0.0054,0.2499,0.8101,0.1386,1.9129,10.053,1.844,14.0258,
12,0.0183,0.2375,0.6768,0.0752,0.004,0.2722,0.0001,0.0711,0.1385,0.0038,0.2482,0.8254,0.1232,1.8951,10.1507,1.5617,13.8252,
13,0.0187,0.2288,0.691,0.0588,0.002,0.2472,0.0001,0.069,0.1434,0.0002,0.2481,0.7858,0.1324,1.8754,10.7714,1.7479,14.6073,
14,0.0179,0.2899,0.6877,0.0506,0.0016,0.2599,0.0001,0.058,0.1404,0.0002,0.2427,0.7625,0.1269,1.8922,10.6534,1.7494,14.5028,
15,0.018,0.2313,0.6817,0.0557,0.0072,0.2823,0.0001,0.0821,0.1421,0.0079,0.2506,0.846,0.1294,1.9173,10.1937,1.4273,13.747,
16,0.0212,0.1112,0.8907,0.0551,0.0018,0.2794,0.0001,0.0725,0.1357,0.0059,0.2412,0.8052,0.1185,1.964,10.9938,1.3774,14.5309,
17,0.0196,0.2457,0.7215,0.0478,0.003,0.2426,0.0001,1.6883,0.154,0.0002,0.2592,2.4144,0.1551,3.5713,10.7857,1.7432,16.3168,
18,0.0186,0.3715,0.7095,0.0569,0.0043,0.2947,0.0001,0.065,0.1533,0.0056,0.26,0.8555,0.1257,2.0906,10.9493,1.4549,14.7014,
19,0.0179,0.295,0.7105,0.0485,0.004,0.2717,0.0001,0.0778,0.146,0.0049,0.2436,0.8118,0.1201,1.9701,10.0776,1.3659,13.6273,
20,0.017,0.2471,0.6912,0.0541,0.0038,0.2912,0.0001,0.0597,0.1495,0.0068,0.2577,0.8391,0.1382,1.9407,10.6591,1.914,14.7216,
21,0.0183,0.2327,0.7187,0.0561,0.0048,0.311,0.0001,0.0705,0.1583,0.0078,0.2514,0.8824,0.1253,1.9908,9.6571,1.815,13.6729,
22,0.0178,0.2267,0.7029,0.0519,0.0031,0.2803,0.0001,0.0712,0.158,0.0067,0.2529,0.8377,0.131,1.9255,10.9519,1.8987,14.9828,
23,0.0179,0.2333,0.7011,0.0586,0.0042,0.2979,0.0001,0.0733,0.1573,0.0047,0.2434,0.8518,0.2262,2.0426,10.7643,1.8755,14.8874,
24,0.019,0.1978,0.6912,0.0538,0.0021,0.2475,0.0001,0.0646,0.1438,0.0002,0.2505,0.7753,0.1133,1.8103,10.7167,1.7526,14.4913,
25,0.0233,0.2589,0.7199,0.0567,0.0016,0.2977,0,0.0743,0.1569,0.0079,0.2784,0.8916,0.1203,2.0232,11.7996,1.9159,15.9539,
26,0.0182,0.2322,0.6976,0.0586,0.0037,0.2463,0.0001,0.0606,0.1601,0.0003,0.266,0.8133,0.1344,1.9089,11.8123,1.8525,15.7827,
27,0.0179,0.2395,0.7146,0.0579,0.0017,0.3065,0.0001,0.0619,0.1566,0.0053,0.3512,0.9606,0.1283,2.0701,11.1546,1.9244,15.3595,
28,0.017,0.2396,0.6924,0.0522,0.0018,0.3019,0.0001,0.0633,0.1585,0.0065,0.2428,0.8444,0.1227,1.9268,10.3442,1.8997,14.3795,
29,0.0187,0.2246,0.7064,0.0551,0.0017,0.3014,0.0001,0.0703,0.1564,0.0082,0.2602,0.8694,0.1397,1.9726,11.234,1.9548,15.382,
30,0.018,0.2197,0.7043,0.0523,0.0015,0.3124,0.0001,0.0628,0.162,0.0054,0.2591,0.8746,0.1319,1.9606,11.1108,1.564,14.8492,
31,0.0192,0.227,0.6999,0.0541,0.0019,0.2516,0.0001,0.0702,0.1524,0.0002,0.2579,0.8046,0.1342,1.8932,11.1331,1.7537,14.9951,
32,0.0211,0.1178,0.6677,0.0537,0.0022,0.319,0.0001,0.0673,0.1506,0.0086,0.2556,0.8789,0.13,1.8302,12.0603,2.0297,16.128,
33,0.0186,0.2896,0.7128,0.0665,0.0026,0.3134,0.0001,0.069,0.1566,0.0065,0.2577,0.8903,0.1275,2.0536,12.8446,2.0371,17.1501,
34,0.0177,0.2384,0.6996,0.0575,0.0039,0.3054,0.0001,0.0734,0.1557,0.005,0.2474,0.8625,0.1276,1.9597,11.4246,1.7765,15.3765,
35,0.0229,0.2871,0.6903,0.0529,0.0017,0.3073,0.0001,0.0729,0.1564,0.0072,0.2564,0.8712,0.1381,2.0214,12.5598,1.9858,16.7933,
36,0.0183,0.239,0.6598,0.0542,0.0015,0.296,0,0.0646,0.1507,0.0041,0.2537,0.8339,0.1208,1.8795,13.3775,2.0026,17.4736,
37,0.018,0.2895,0.661,0.0537,0.0028,0.2671,0,0.0672,0.1638,0.0003,0.25,0.8229,0.113,1.9135,13.3008,2.02,17.4412,
38,0.018,0.2381,0.722,0.0523,0.0016,0.3082,0.0001,0.0708,0.1554,0.0069,0.2601,0.8703,0.1276,1.9892,12.3331,2.0356,16.5655,
39,0.0185,0.2812,0.6974,0.0572,0.002,0.2972,0,0.068,0.1536,0.0066,0.2498,0.8516,0.1242,1.983,12.4005,1.9761,16.5676,
40,0.0311,0.201,0.7093,0.0578,0.0022,0.3023,0.0001,0.0717,0.1462,0.0094,0.2655,0.8737,0.1221,1.9528,13.3108,2.0421,17.5287,
41,0.0184,0.2448,0.7136,0.056,0.0019,0.3082,0.0001,0.0717,0.1626,0.0084,0.2709,0.8978,0.132,2.0167,12.6994,1.9709,16.8954,
42,0.0187,0.3341,0.8002,0.0553,0.0019,0.2982,0.0001,0.0684,0.1513,0.0048,0.2461,0.8407,0.1106,2.115,14.0343,1.8083,18.1781,
43,0.0185,0.2909,0.6831,0.0578,0.0017,0.2956,0.0001,0.0681,0.1599,0.0057,0.2613,0.8669,0.1197,1.9917,12.3568,2.0915,16.6466,
44,0.0184,0.2153,0.7447,0.0588,0.0016,0.3125,0.0001,0.0707,0.162,0.0048,0.2777,0.905,0.1393,2.0329,14.4496,2.1013,18.7929,
45,0.0194,0.2932,0.6779,0.0617,0.0021,0.3046,0,0.0576,0.1548,0.0055,0.2532,0.8526,0.1148,1.9669,12.8332,1.7838,16.7953,
46,0.0187,0.2058,0.6873,0.0546,0.002,0.3122,0.0001,0.0603,0.155,0.0052,0.263,0.8693,0.1234,1.915,13.5287,2.1141,17.764,
47,0.0181,0.2877,0.7068,0.0523,0.0018,0.3157,0.0001,0.059,0.1517,0.0064,0.2615,0.8634,0.1268,2.0127,12.9575,1.7955,16.9737,
48,0.0204,0.1088,0.7091,0.0539,0.0021,0.325,0.0001,0.0768,0.1448,0.0055,0.2634,0.884,0.1159,1.8516,15.4093,2.124,19.5888,
49,0.0172,0.2478,0.7086,0.0646,0.0044,0.423,0.0001,0.0644,0.158,0.0079,0.2853,1.0261,0.1269,2.1408,13.8905,1.963,18.201,
50,0.0191,0.2919,0.6877,0.0536,0.0036,0.3063,0.0001,0.0581,0.1571,0.0053,0.2648,0.8672,0.1223,1.9992,14.7468,1.8356,18.7929,
51,0.0186,0.2414,0.6927,0.0513,0.0017,0.308,0.0001,0.0681,0.1571,0.0064,0.2661,0.8743,0.1134,1.9535,15.9102,2.4,20.4691,
52,0.0178,0.2124,0.6714,0.0501,0.0018,0.3069,0.0001,0.071,0.1526,0.008,0.2632,0.8713,0.1304,1.9151,14.7062,2.2206,19.0399,
53,0.0185,0.2289,0.6737,0.0501,0.0033,0.3877,0,0.0655,0.1571,0.004,0.2777,0.9545,0.124,2.0071,13.4616,1.945,17.6102,
54,0.018,0.2295,0.6413,0.0528,0.0014,0.2948,0.0001,0.0668,0.1499,0.0033,0.2586,0.8363,0.1172,1.8487,14.4509,2.1438,18.6494,
55,0.0192,0.2322,0.733,0.0576,0.0045,0.3102,0.0001,0.0909,0.1636,0.0076,0.2763,0.9296,0.1378,2.0638,15.7221,2.1835,20.1755,
56,0.0218,0.2502,0.6951,0.0492,0.0019,0.3078,0.0002,0.0733,0.1428,0.006,0.2619,0.8599,0.132,1.9739,16.2233,2.2028,20.6007,
57,0.0195,0.2435,0.8095,0.0565,0.0017,0.3,0.0001,0.0887,0.1593,0.0072,0.2713,0.9021,0.1272,2.1157,16.1842,1.2215,19.7259,
58,0.0241,0.2968,0.8094,0.0558,0.0045,0.429,0.0001,0.0736,0.1654,0.0083,0.2712,1.0321,0.13,2.3085,15.2928,2.2379,20.0455,
59,0.0191,0.2394,0.6927,0.056,0.0018,0.3048,0.0001,0.0728,0.153,0.0067,0.276,0.8877,0.135,1.985,14.6009,1.9975,18.7843,
60,0.0203,0.2391,0.6885,0.0543,0.0037,0.2971,0.0001,0.0733,0.1565,0.0068,0.2751,0.8864,0.1252,1.9712,14.985,2.184,19.3422,
61,0.0202,0.239,0.695,0.0535,0.0018,0.3106,0.0001,0.0741,0.1549,0.0059,0.2705,0.8883,0.1376,1.9942,15.165,2.1875,19.5519,
62,0.0189,0.2782,0.6929,0.0503,0.0037,0.2983,0.0001,0.0734,0.1532,0.0078,0.2728,0.8759,0.1292,2.0058,15.8057,2.2817,20.293,
63,0.018,0.2998,0.8159,0.066,0.0068,0.3014,0.0001,0.0696,0.1522,0.0046,0.2677,0.8836,0.1325,2.1624,15.6432,2.2015,20.2161,
64,0.0192,0.1155,0.7043,0.0573,0.0018,0.2841,0.0001,0.061,0.1422,0.0041,0.2618,0.8272,0.1336,1.8168,16.4448,2.2551,20.7079,
65,0.0193,0.2473,0.7359,0.0527,0.0018,0.2896,0,0.0732,0.1479,0.0041,0.281,0.8637,0.1258,2.0026,15.3873,2.2418,19.8311,
66,0.0207,0.2961,0.6902,0.0633,0.0034,0.3746,0.0001,0.0727,0.161,0.0063,0.3111,1.0568,0.1241,2.1994,15.3737,1.2991,19.078,
67,0.0192,0.2976,0.7008,0.0482,0.0022,0.3005,0.0001,0.0632,0.1543,0.0053,0.2699,0.8576,0.1228,2.0101,16.3411,2.0771,20.6332,
68,0.0197,0.2522,0.6846,0.0679,0.0034,0.2892,0,0.0675,0.1515,0.0043,0.2698,0.8635,0.1323,1.9649,16.1804,2.2747,20.6259,
69,0.0187,0.2956,0.694,0.0541,0.0042,0.3013,0.0001,0.0747,0.154,0.0067,0.2778,0.8919,0.1322,2.0467,15.1329,2.308,19.6861,
70,0.019,0.2421,0.7257,0.0555,0.0075,0.302,0.0001,0.0606,0.1582,0.0069,0.2781,0.886,0.1313,2.0171,15.6031,1.3587,19.1868,
71,0.0196,0.2392,0.7044,0.056,0.0017,0.2896,0.0002,0.0697,0.1514,0.0055,0.2654,0.8539,0.1409,1.9721,16.6762,2.1982,21.0588,
72,0.0193,0.1051,0.6738,0.0553,0.002,0.3032,0.0001,0.0705,0.1431,0.0054,0.2777,0.8728,0.1362,1.8225,16.8476,2.2546,21.1198,
73,0.0208,0.2402,0.7134,0.0586,0.0081,0.3043,0.0001,0.0747,0.1525,0.0061,0.2728,0.8953,0.1387,2.0217,15.8392,2.2416,20.3122,
74,0.0175,0.2385,0.7035,0.0564,0.0036,0.298,0.0001,0.0626,0.147,0.0062,0.2641,0.8546,0.1222,1.9521,15.4511,2.0128,19.6261,
75,0.0205,0.2363,0.7096,0.0562,0.0038,0.298,0.0001,0.0599,0.1483,0.0072,0.2592,0.8485,0.1248,1.9557,15.1213,2.3169,19.6065,
76,0.02,0.3721,0.7083,0.0627,0.004,0.2919,0.0001,0.0701,0.1434,0.0053,0.272,0.8688,0.1361,2.1196,14.2455,1.889,18.4644,
77,0.0196,0.2652,0.7169,0.0571,0.0036,0.315,0.0002,0.0851,0.1776,0.0051,0.2752,0.9364,0.1343,2.0846,16.1921,2.0684,20.5564,
78,0.0204,0.251,0.689,0.0507,0.0033,0.2811,0.0001,0.081,0.1521,0.0039,0.2953,0.878,0.1278,1.9739,15.4261,2.4006,19.9989,
79,0.0195,0.2422,0.6633,0.052,0.0015,0.3065,0.0001,0.0667,0.1547,0.007,0.2744,0.8816,0.1253,1.9403,13.8695,1.5119,17.5245,
80,0.0195,0.1208,0.7134,0.055,0.0044,0.3027,0.0001,0.0803,0.1428,0.0054,0.2691,0.8766,0.1422,1.8862,14.8743,1.3375,18.2904,
81,0.0178,0.2422,0.7232,0.0518,0.0019,0.4248,0.0001,0.0806,0.1602,0.0098,0.2912,1.0502,0.1355,2.1879,10.5583,1.4533,14.406,
82,0.0203,0.2325,0.7193,0.0566,0.0046,0.3178,0.0001,0.0704,0.1546,0.0086,0.2573,0.8939,0.1314,2.0113,10.7383,1.4952,14.4472,
83,0.0215,0.2276,0.7004,0.0548,0.0016,0.2855,0,0.0712,0.1465,0.0068,0.2731,0.8543,0.1291,1.9441,11.7584,2.0426,15.9494,
84,0.02,0.2407,0.6892,0.0658,0.0037,0.2816,0.0001,0.0872,0.1651,0.006,0.2748,0.9013,0.129,1.9964,13.6883,1.2666,17.1556,
85,0.0193,0.3469,0.7022,0.063,0.0044,0.276,0.0001,0.0747,0.1481,0.0052,0.2741,0.8615,0.1418,2.0869,11.5635,2.0238,15.872,
86,0.0186,0.2335,0.706,0.0568,0.004,0.2951,0.0001,0.0661,0.133,0.0068,0.2764,0.856,0.1356,1.9649,11.8153,2.0141,15.9986,
87,0.0185,0.2858,0.6991,0.0534,0.0038,0.292,0.0001,0.068,0.1482,0.0054,0.2663,0.8544,0.1161,1.9866,12.778,1.4272,16.3929,
88,0.0244,0.1735,0.7118,0.0583,0.0052,0.2875,0.0001,0.0834,0.1375,0.0083,0.2788,0.8795,0.116,1.9194,15.6082,1.8216,19.5525,
89,0.0196,0.3099,0.7169,0.0581,0.0037,0.2619,0.0001,0.0792,0.1537,0.0002,0.2885,0.8628,0.1352,2.0591,12.9826,1.7272,16.9669,
90,0.0182,0.2934,0.7126,0.0585,0.0043,0.3058,0.0001,0.0812,0.1506,0.0062,0.2826,0.9091,0.1244,2.0742,12.7599,1.9583,16.9958,
91,0.0196,0.2905,0.8256,0.056,0.0045,0.3012,0.0001,0.0627,0.1541,0.0074,0.2743,0.8797,0.1288,2.1587,12.4988,1.3629,16.2154,
92,0.0178,0.2458,0.6772,0.0668,0.0021,0.2946,0.0001,0.0665,0.1498,0.0071,0.2787,0.882,0.1274,1.9659,13.4461,1.2841,16.9015,
93,0.02,0.3627,0.6819,0.0543,0.004,0.2913,0.0001,0.0741,0.1513,0.0066,0.2788,0.8784,0.126,2.0783,12.449,1.3246,16.0527,
94,0.02,0.2918,0.7393,0.0592,0.002,0.2889,0.0001,0.0714,0.1519,0.0096,0.2879,0.894,0.1258,2.0822,13.4446,2.1105,17.8416,
95,0.02,0.2896,0.6935,0.064,0.0041,0.288,0,0.0724,0.1546,0.0066,0.2736,0.88,0.1424,2.0358,12.7072,1.9934,16.9404,
96,0.0201,0.2075,0.7111,0.0513,0.0061,0.244,0.0002,0.0778,0.1357,0.0002,0.2712,0.8033,0.1402,1.8976,15.6541,1.2891,19.0342,
97,0.0201,0.2488,0.8473,0.0628,0.004,0.289,0.0002,0.0837,0.1515,0.0055,0.2728,0.8889,0.1275,2.1458,10.2137,1.2838,13.847,
98,0.0195,0.2408,0.8176,0.0642,0.0037,0.2899,0.0001,0.0702,0.1503,0.0074,0.2782,0.8814,0.1336,2.1099,11.646,1.3488,15.3051,
99,0.0185,0.2355,0.6897,0.0594,0.0066,0.238,0.0001,0.0669,0.1555,0.0002,0.2813,0.8209,0.1187,1.8928,10.7846,1.7744,14.6545,
100,0.0168,0.2297,0.729,0.0669,0.0015,0.2432,0,0.0662,0.1506,0.0002,0.2829,0.8202,0.1382,1.943,10.5769,1.3989,14.1228,
101,0.0188,0.2414,0.7014,0.055,0.0035,0.2956,0,0.0736,0.1562,0.0131,0.2893,0.9069,0.1365,2.0215,11.6898,1.2982,15.2058,
102,0.0204,0.248,0.6929,0.0538,0.0067,0.2939,0.0001,0.0711,0.1644,0.0057,0.2751,0.8923,0.1281,1.9941,10.592,1.8774,14.6679,
103,0.0191,0.3852,0.7011,0.0633,0.004,0.2449,0.0001,0.0682,0.1467,0.0002,0.2884,0.8312,0.1273,2.0785,10.5429,1.3001,14.1191,
104,0.0191,0.1187,0.6889,0.0552,0.0024,0.2549,0.0001,0.0771,0.141,0.0003,0.2704,0.8171,0.1179,1.781,15.0223,1.8177,18.8163,
105,0.0194,0.2659,0.7254,0.0666,0.002,0.2917,0.0001,0.0724,0.1534,0.0088,0.2735,0.8917,0.1413,2.0552,11.4999,1.351,15.1052,
106,0.0205,0.3001,0.6855,0.0596,0.0063,0.2642,0,0.0653,0.1468,0.0002,0.2806,0.8371,0.125,1.9793,11.5868,1.3565,15.1189,
107,0.0196,0.3019,0.708,0.0573,0.0018,0.2847,0.0002,0.0681,0.214,0.0098,0.2964,0.9572,0.1381,2.1351,11.2238,1.3625,14.921,
108,0.0189,0.3131,0.8392,0.0607,0.002,0.2857,0,0.08,0.1548,0.0053,0.2684,0.8722,0.1384,2.1943,10.9089,1.3255,14.6256,
109,0.0194,0.2397,0.7216,0.0569,0.0047,0.3139,0.0001,0.075,0.1568,0.0061,0.2835,0.9177,0.1478,2.0591,11.1634,1.85,15.2748,
110,0.0197,0.2393,0.7005,0.0562,0.0033,0.3042,0,0.0702,0.1473,0.0043,0.2836,0.8834,0.1461,2.0054,12.4152,1.4359,16.0605,
111,0.0178,0.2944,0.6896,0.053,0.0042,0.2468,0.0001,0.0683,0.1509,0.0002,0.2796,0.8229,0.1351,1.971,12.7187,1.7134,16.6138,
112,0.0199,0.205,0.7499,0.0568,0.0019,0.2332,0.0001,0.0815,0.15,0.0003,0.272,0.8145,0.1284,1.9346,14.9939,2.3219,19.449,
113,0.0191,0.2208,0.713,0.0515,0.004,0.2911,0.0001,0.0727,0.1474,0.0002,0.2742,0.8539,0.1431,1.9618,14.3353,2.0777,18.582,
114,0.0208,0.2922,0.7035,0.0517,0.004,0.3003,0.0001,0.085,0.1537,0.0002,0.2807,0.8937,0.1139,2.0372,13.5549,1.3799,17.1734,
115,0.0191,0.2408,0.7052,0.0553,0.0038,0.2559,0.0001,0.0761,0.1515,0.0002,0.2641,0.8238,0.1279,1.9266,12.7219,1.5885,16.4454,
116,0.0193,0.3866,0.6967,0.0594,0.0047,0.2901,0.0001,0.0714,0.1537,0.0075,0.2857,0.8886,0.1301,2.1337,13.6466,1.2565,17.239,
117,0.0191,0.3431,0.712,0.0575,0.0044,0.2597,0.0001,0.0746,0.1526,0.0002,0.261,0.834,0.1437,2.0687,14.6766,2.0071,18.954,
118,0.0188,0.2985,0.7058,0.0542,0.0032,0.298,0.0001,0.071,0.1512,0.0002,0.2567,0.8502,0.2022,2.0875,16.0464,1.5221,19.8587,
119,0.0196,0.3376,0.7085,0.0542,0.0061,0.2978,0.0001,0.0651,0.1519,0.0094,0.2879,0.8988,0.1281,2.1053,10.2955,1.2884,13.8941,
120,0.018,0.2145,0.6985,0.0693,0.0067,0.2374,0.0001,0.0689,0.1501,0.0002,0.2744,0.8322,0.1251,1.9029,15.4801,1.6756,19.2531,
121,0.0209,0.2488,0.7149,0.0497,0.0016,0.331,0.0001,0.0797,0.1517,0.0069,0.2723,0.9123,0.1254,2.0315,11.2429,2.0915,15.5689,
122,0.0184,0.3018,0.7039,0.0623,0.0046,0.2934,0.0001,0.0668,0.1562,0.0095,0.2868,0.9043,0.133,2.0713,13.4099,1.9891,17.6744,
123,0.0191,0.2516,0.7046,0.057,0.0038,0.2617,0.0002,0.0739,0.1528,0.0002,0.2638,0.8343,0.1319,1.9544,17.2408,2.3166,21.7177,
124,0.0197,0.2452,0.7231,0.06,0.0019,0.2449,0.0001,0.0684,0.147,0.0002,0.2693,0.8055,0.1192,1.9224,17.1428,2.2995,21.5669,
125,0.0186,0.3008,0.7515,0.0536,0.0041,0.3105,0.0001,0.0748,0.153,0.0002,0.2695,0.8875,0.139,2.1113,15.4936,2.2744,20.0848,
126,0.0204,0.249,0.6923,0.0521,0.0031,0.2464,0.0001,0.0774,0.148,0.0003,0.2736,0.8151,0.1154,1.9062,13.1659,1.541,16.8164,
127,0.0185,0.2947,0.7044,0.0542,0.002,0.2858,0.0001,0.0666,0.1494,0.0002,0.3782,0.9556,0.1199,2.1058,13.651,1.9273,17.8809,
128,0.0216,0.2159,0.7148,0.0565,0.0044,0.2269,0.0001,0.061,0.1405,0.0002,0.2621,0.7699,0.1228,1.8593,17.2265,2.2832,21.5602,
129,0.0198,0.247,0.7137,0.0549,0.0037,0.2841,0.0001,0.087,0.1528,0.0003,0.2904,0.8949,0.1296,2.0185,15.0014,1.4677,18.6931,
130,0.0189,0.2447,0.7077,0.0662,0.0043,0.2586,0.0001,0.0731,0.1502,0.0002,0.252,0.8223,0.123,1.93,16.5319,1.4609,20.1285,
131,0.0205,0.2469,0.7187,0.054,0.0044,0.2543,0.0001,0.063,0.1512,0.0002,0.2786,0.8224,0.1265,1.9501,14.8733,1.715,18.7491,
132,0.018,0.2199,0.7539,0.0564,0.0019,0.2415,0.0001,0.0701,0.1493,0.0002,0.2728,0.8094,0.1268,1.9441,14.6829,1.2969,18.1326,
133,0.0194,0.2426,0.7026,0.0559,0.0054,0.2589,0.0001,0.0716,0.1531,0.0002,0.2751,0.8392,0.1248,1.9795,15.7329,2.0933,20.0199,
134,0.0181,0.2493,0.7154,0.0542,0.0041,0.2471,0.0001,0.069,0.1491,0.0003,0.2712,0.8097,0.1217,1.9249,13.8052,2.3081,18.2508,
135,0.0192,0.1267,0.7082,0.0553,0.0019,0.2417,0.0001,0.0672,0.1499,0.0002,0.268,0.8,0.1141,1.7818,16.3015,2.0525,20.3458,
136,0.0195,0.1148,0.7263,0.0566,0.0021,0.2327,0,0.0739,0.14,0.0001,0.2537,0.7751,0.1353,1.7881,16.4521,1.7016,20.1349,
137,0.0197,0.2453,0.6747,0.0515,0.0014,0.2987,0.0001,0.0644,0.1496,0.0002,0.2647,0.8393,0.1303,1.9165,15.3702,2.0141,19.5039,
138,0.0188,0.2524,0.704,0.0591,0.0035,0.2411,0,0.0712,0.1649,0.0003,0.2753,0.8313,0.1351,1.9563,16.7121,1.6023,20.4738,
139,0.0189,0.3026,0.7219,0.0589,0.0044,0.2451,0.0001,0.0605,0.1544,0.0003,0.264,0.8004,0.1238,1.9818,16.0701,1.6516,19.9063,
140,0.0205,0.2939,0.6912,0.057,0.0017,0.4034,0.0001,0.0708,0.1583,0.0002,0.2691,0.9791,0.1283,2.1257,15.5501,2.1457,20.025,
141,0.0189,0.2926,0.6967,0.051,0.0035,0.2506,0.0001,0.0621,0.1499,0.0002,0.2588,0.7903,0.1367,1.9485,15.9357,1.9039,19.999,
142,0.0194,0.4124,0.6948,0.052,0.0017,0.2906,0.0001,0.0653,0.1478,0.0002,0.267,0.8404,0.1302,2.1076,16.0047,2.2763,20.5961,
143,0.0197,0.298,0.684,0.062,0.004,0.251,0.0001,0.0705,0.1519,0.0002,0.2706,0.8247,0.1391,1.9808,14.081,2.2713,18.5443,
